InvoiceNo,StockCode,Product,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551529,22555,,12,01-05-2011 13:18,1.65,12524,Germany
551529,22745,,6,01-05-2011 13:18,2.1,12524,Germany
551529,22747,,6,01-05-2011 13:18,2.1,12524,Germany
551529,22746,,6,01-05-2011 13:18,2.1,12524,Germany
551529,22748,,6,01-05-2011 13:18,2.1,12524,Germany
551529,84828,,48,01-05-2011 13:18,1.06,12524,Germany
551529,21242,,16,01-05-2011 13:18,1.69,12524,Germany
551529,21238,,32,01-05-2011 13:18,0.85,12524,Germany
551529,21086,,24,01-05-2011 13:18,0.65,12524,Germany
551529,21088,,24,01-05-2011 13:18,0.19,12524,Germany
551529,21096,,12,01-05-2011 13:18,0.39,12524,Germany
551529,21094,,12,01-05-2011 13:18,0.85,12524,Germany
551529,21883,,12,01-05-2011 13:18,0.65,12524,Germany
551529,22629,,24,01-05-2011 13:18,1.95,12524,Germany
551529,20726,,10,01-05-2011 13:18,1.65,12524,Germany
551529,20727,,10,01-05-2011 13:18,1.65,12524,Germany
551529,21558,,12,01-05-2011 13:18,2.55,12524,Germany
551529,22352,,60,01-05-2011 13:18,2.1,12524,Germany
551529,21559,,60,01-05-2011 13:18,2.1,12524,Germany
551529,22631,,24,01-05-2011 13:18,1.95,12524,Germany
551529,22659,,24,01-05-2011 13:18,1.95,12524,Germany
551529,POST,,8,01-05-2011 13:18,18,12524,Germany
551539,20719,,10,03-05-2011 08:40,0.85,12598,France
551539,20723,,10,03-05-2011 08:40,0.85,12598,France
551539,23204,,20,03-05-2011 08:40,0.85,12598,France
551539,20724,,20,03-05-2011 08:40,0.85,12598,France
551539,22661,,10,03-05-2011 08:40,0.85,12598,France
551539,23076,,48,03-05-2011 08:40,1.25,12598,France
551539,23078,,48,03-05-2011 08:40,1.25,12598,France
551539,23158,,12,03-05-2011 08:40,2.08,12598,France
551539,23155,,24,03-05-2011 08:40,0.83,12598,France
551539,22972,,12,03-05-2011 08:40,1.65,12598,France
551539,22974,,12,03-05-2011 08:40,1.65,12598,France
551539,23256,,8,03-05-2011 08:40,4.15,12598,France
551539,23254,,8,03-05-2011 08:40,4.15,12598,France
551539,84997D,,8,03-05-2011 08:40,4.15,12598,France
551539,23255,,8,03-05-2011 08:40,4.15,12598,France
551539,23077,,20,03-05-2011 08:40,1.25,12598,France
551539,22181,,24,03-05-2011 08:40,0.85,12598,France
551539,21700,,48,03-05-2011 08:40,0.85,12598,France
551539,21559,,6,03-05-2011 08:40,2.55,12598,France
551539,22303,,12,03-05-2011 08:40,2.55,12598,France
551544,22960,,6,03-05-2011 09:33,4.25,12683,France
551544,22969,,12,03-05-2011 09:33,1.45,12683,France
551544,22993,,12,03-05-2011 09:33,1.25,12683,France
551544,23076,,24,03-05-2011 09:33,1.25,12683,France
551544,23156,,24,03-05-2011 09:33,2.08,12683,France
551544,23159,,24,03-05-2011 09:33,2.08,12683,France
551544,47599A,,30,03-05-2011 09:33,2.1,12683,France
551544,47599B,,18,03-05-2011 09:33,2.1,12683,France
551544,22328,,12,03-05-2011 09:33,2.95,12683,France
551544,23206,,10,03-05-2011 09:33,1.65,12683,France
551544,22662,,10,03-05-2011 09:33,1.65,12683,France
551544,22090,,40,03-05-2011 09:33,2.55,12683,France
551544,22352,,12,03-05-2011 09:33,2.55,12683,France
551544,84828,,12,03-05-2011 09:33,1.25,12683,France
551544,22626,,2,03-05-2011 09:33,8.5,12683,France
551544,21086,,24,03-05-2011 09:33,0.65,12683,France
551544,21094,,24,03-05-2011 09:33,0.85,12683,France
551544,21095,,24,03-05-2011 09:33,0.85,12683,France
551544,21080,,24,03-05-2011 09:33,0.85,12683,France
551544,22978,,6,03-05-2011 09:33,3.75,12683,France
551544,POST,,4,03-05-2011 09:33,18,12683,France
551545,84997C,,6,03-05-2011 09:34,4.15,12683,France
551552,POST,,2,03-05-2011 10:09,18,12598,France
C551585,22779,,-2,03-05-2011 11:23,4.25,12483,Sweden
C551587,22776,,-1,03-05-2011 11:27,9.95,13505,Switzerland
C551587,21843,,-3,03-05-2011 11:27,10.95,13505,Switzerland
C551588,22963,,-2,03-05-2011 11:28,0.85,12708,Germany
C551588,22962,,-3,03-05-2011 11:28,0.85,12708,Germany
C551588,22326,,-3,03-05-2011 11:28,2.95,12708,Germany
551649,21747,,48,03-05-2011 12:02,1.05,12643,France
551649,21746,,48,03-05-2011 12:02,1.06,12643,France
551649,21380,,24,03-05-2011 12:02,2.55,12643,France
551649,POST,,2,03-05-2011 12:02,20,12643,France
551652,21212,,24,03-05-2011 12:03,0.42,12643,France
551652,21213,,48,03-05-2011 12:03,0.42,12643,France
551652,22083,,40,03-05-2011 12:03,2.55,12643,France
551652,22090,,80,03-05-2011 12:03,2.55,12643,France
551652,POST,,2,03-05-2011 12:03,1,12643,France
551656,21080,,12,03-05-2011 12:10,0.85,14911,EIRE
551656,21936,,5,03-05-2011 12:10,2.95,14911,EIRE
551656,22473,,3,03-05-2011 12:10,4.95,14911,EIRE
551656,21937,,5,03-05-2011 12:10,2.95,14911,EIRE
551656,21507,,12,03-05-2011 12:10,0.42,14911,EIRE
551656,22475,,3,03-05-2011 12:10,4.95,14911,EIRE
551656,22138,,3,03-05-2011 12:10,4.95,14911,EIRE
551656,22320,,3,03-05-2011 12:10,5.95,14911,EIRE
551656,22522,,12,03-05-2011 12:10,0.85,14911,EIRE
551656,22520,,12,03-05-2011 12:10,0.85,14911,EIRE
551656,22514,,6,03-05-2011 12:10,2.1,14911,EIRE
551656,22524,,10,03-05-2011 12:10,1.25,14911,EIRE
551656,22516,,6,03-05-2011 12:10,2.1,14911,EIRE
551656,22083,,6,03-05-2011 12:10,2.95,14911,EIRE
551656,84692,,25,03-05-2011 12:10,0.42,14911,EIRE
551656,22822,,4,03-05-2011 12:10,5.95,14911,EIRE
551656,85123A,,6,03-05-2011 12:10,2.95,14911,EIRE
551656,16237,,30,03-05-2011 12:10,0.21,14911,EIRE
551656,82484,,6,03-05-2011 12:10,7.95,14911,EIRE
551656,82482,,6,03-05-2011 12:10,2.55,14911,EIRE
551656,84879,,16,03-05-2011 12:10,1.69,14911,EIRE
551656,21781,,2,03-05-2011 12:10,14.95,14911,EIRE
551656,22605,,2,03-05-2011 12:10,14.95,14911,EIRE
551656,22607,,2,03-05-2011 12:10,9.95,14911,EIRE
551656,20685,,2,03-05-2011 12:10,7.95,14911,EIRE
551656,48187,,2,03-05-2011 12:10,7.95,14911,EIRE
551656,22807,,6,03-05-2011 12:10,2.95,14911,EIRE
551656,72351A,,12,03-05-2011 12:10,2.1,14911,EIRE
551656,71459,,12,03-05-2011 12:10,0.85,14911,EIRE
551656,82600,,12,03-05-2011 12:10,2.1,14911,EIRE
551656,21181,,12,03-05-2011 12:10,2.1,14911,EIRE
551656,21238,,8,03-05-2011 12:10,0.85,14911,EIRE
551656,21242,,8,03-05-2011 12:10,1.69,14911,EIRE
551656,20676,,8,03-05-2011 12:10,1.25,14911,EIRE
551656,22891,,3,03-05-2011 12:10,4.25,14911,EIRE
551656,21870,,12,03-05-2011 12:10,1.25,14911,EIRE
551656,21539,,3,03-05-2011 12:10,4.95,14911,EIRE
551657,22993,,12,03-05-2011 12:12,1.25,14911,EIRE
551657,21165,,12,03-05-2011 12:12,1.69,14911,EIRE
551657,82486,,2,03-05-2011 12:12,8.95,14911,EIRE
551657,22767,,2,03-05-2011 12:12,9.95,14911,EIRE
551657,22768,,2,03-05-2011 12:12,9.95,14911,EIRE
551657,22776,,2,03-05-2011 12:12,9.95,14911,EIRE
551657,22829,,2,03-05-2011 12:12,9.95,14911,EIRE
551657,22604,,20,03-05-2011 12:12,2.55,14911,EIRE
551657,22990,,2,03-05-2011 12:12,4.95,14911,EIRE
551657,22907,,12,03-05-2011 12:12,0.85,14911,EIRE
551657,84380,,12,03-05-2011 12:12,1.25,14911,EIRE
551657,21658,,4,03-05-2011 12:12,3.95,14911,EIRE
551657,22666,,6,03-05-2011 12:12,2.95,14911,EIRE
551657,22841,,2,03-05-2011 12:12,7.95,14911,EIRE
551657,22840,,2,03-05-2011 12:12,7.95,14911,EIRE
551657,22842,,2,03-05-2011 12:12,6.75,14911,EIRE
551657,22843,,2,03-05-2011 12:12,6.75,14911,EIRE
551657,22849,,1,03-05-2011 12:12,16.95,14911,EIRE
551657,22951,,24,03-05-2011 12:12,0.55,14911,EIRE
551657,22771,,12,03-05-2011 12:12,1.25,14911,EIRE
551657,22775,,12,03-05-2011 12:12,1.25,14911,EIRE
551657,22090,,6,03-05-2011 12:12,2.95,14911,EIRE
551657,22558,,12,03-05-2011 12:12,1.49,14911,EIRE
551657,21975,,24,03-05-2011 12:12,0.55,14911,EIRE
551657,23207,,10,03-05-2011 12:12,1.65,14911,EIRE
551657,22662,,10,03-05-2011 12:12,1.65,14911,EIRE
551657,23201,,10,03-05-2011 12:12,1.95,14911,EIRE
551657,21430,,4,03-05-2011 12:12,3.75,14911,EIRE
551657,22501,,2,03-05-2011 12:12,9.95,14911,EIRE
551657,22699,,6,03-05-2011 12:12,2.95,14911,EIRE
551657,23164,,4,03-05-2011 12:12,4.95,14911,EIRE
551728,23207,,10,04-05-2011 08:51,1.65,12720,Germany
551728,23205,,10,04-05-2011 08:51,0.85,12720,Germany
551728,23201,,10,04-05-2011 08:51,2.08,12720,Germany
551728,22963,,12,04-05-2011 08:51,0.85,12720,Germany
551728,22962,,12,04-05-2011 08:51,0.85,12720,Germany
551728,22907,,12,04-05-2011 08:51,0.85,12720,Germany
551728,20975,,24,04-05-2011 08:51,0.65,12720,Germany
551728,85099B,,20,04-05-2011 08:51,2.08,12720,Germany
551729,20712,,10,04-05-2011 08:52,2.08,12720,Germany
551736,37370,,504,04-05-2011 10:47,1.06,17443,Canada
551818,21232,,24,04-05-2011 11:57,1.25,12569,Germany
551818,21231,,24,04-05-2011 11:57,1.25,12569,Germany
551818,22066,,48,04-05-2011 11:57,0.39,12569,Germany
551818,22062,,18,04-05-2011 11:57,0.83,12569,Germany
551818,37450,,12,04-05-2011 11:57,2.95,12569,Germany
551818,37447,,12,04-05-2011 11:57,1.49,12569,Germany
551818,23180,,4,04-05-2011 11:57,4.95,12569,Germany
551818,POST,,4,04-05-2011 11:57,18,12569,Germany
551820,22382,,10,04-05-2011 12:11,1.65,12645,Germany
551820,22551,,12,04-05-2011 12:11,1.65,12645,Germany
551820,22554,,12,04-05-2011 12:11,1.65,12645,Germany
551820,21715,,8,04-05-2011 12:11,2.55,12645,Germany
551820,23199,,10,04-05-2011 12:11,2.08,12645,Germany
551820,22328,,12,04-05-2011 12:11,2.95,12645,Germany
551820,21716,,8,04-05-2011 12:11,2.55,12645,Germany
551820,22993,,24,04-05-2011 12:11,1.25,12645,Germany
551820,20712,,20,04-05-2011 12:11,2.08,12645,Germany
551820,22355,,10,04-05-2011 12:11,0.85,12645,Germany
551820,20719,,20,04-05-2011 12:11,0.85,12645,Germany
551820,22326,,12,04-05-2011 12:11,2.95,12645,Germany
551820,23204,,20,04-05-2011 12:11,0.85,12645,Germany
551820,23205,,10,04-05-2011 12:11,0.85,12645,Germany
551820,23208,,10,04-05-2011 12:11,1.65,12645,Germany
551820,23207,,10,04-05-2011 12:11,1.65,12645,Germany
551820,23206,,10,04-05-2011 12:11,1.65,12645,Germany
551820,20726,,10,04-05-2011 12:11,1.65,12645,Germany
551820,22383,,10,04-05-2011 12:11,1.65,12645,Germany
551820,POST,,2,04-05-2011 12:11,18,12645,Germany
C551864,22779,,-2,04-05-2011 16:18,4.25,12483,Sweden
551868,22556,,24,04-05-2011 16:29,1.65,12540,Spain
551868,22553,,24,04-05-2011 16:29,1.65,12540,Spain
551868,21915,,36,04-05-2011 16:29,1.25,12540,Spain
551868,21914,,36,04-05-2011 16:29,1.25,12540,Spain
551868,21754,,9,04-05-2011 16:29,5.95,12540,Spain
551868,22120,,12,04-05-2011 16:29,8.5,12540,Spain
551868,21340,,8,04-05-2011 16:29,9.95,12540,Spain
551868,21212,,24,04-05-2011 16:29,0.55,12540,Spain
551868,21213,,24,04-05-2011 16:29,0.55,12540,Spain
551868,21976,,24,04-05-2011 16:29,0.55,12540,Spain
551868,21977,,24,04-05-2011 16:29,0.55,12540,Spain
551868,21218,,24,04-05-2011 16:29,3.25,12540,Spain
551868,84879,,40,04-05-2011 16:29,1.69,12540,Spain
551868,21171,,12,04-05-2011 16:29,1.45,12540,Spain
551868,22675,,12,04-05-2011 16:29,1.25,12540,Spain
551868,21172,,12,04-05-2011 16:29,1.45,12540,Spain
551868,21770,,12,04-05-2011 16:29,4.95,12540,Spain
551868,23148,,24,04-05-2011 16:29,0.83,12540,Spain
551868,23147,,12,04-05-2011 16:29,1.45,12540,Spain
551868,23146,,8,04-05-2011 16:29,3.29,12540,Spain
551868,22744,,6,04-05-2011 16:29,2.95,12540,Spain
551868,22077,,12,04-05-2011 16:29,1.65,12540,Spain
551868,21889,,12,04-05-2011 16:29,1.25,12540,Spain
551868,22620,,12,04-05-2011 16:29,1.45,12540,Spain
551868,22622,,12,04-05-2011 16:29,9.95,12540,Spain
551868,21506,,24,04-05-2011 16:29,0.42,12540,Spain
551868,22023,,12,04-05-2011 16:29,0.42,12540,Spain
551868,22027,,12,04-05-2011 16:29,0.42,12540,Spain
551868,22028,,12,04-05-2011 16:29,0.42,12540,Spain
551868,22037,,12,04-05-2011 16:29,0.42,12540,Spain
551868,21519,,24,04-05-2011 16:29,0.42,12540,Spain
551868,22715,,24,04-05-2011 16:29,0.42,12540,Spain
551868,21880,,12,04-05-2011 16:29,0.65,12540,Spain
551868,23231,,25,04-05-2011 16:29,0.42,12540,Spain
551868,23230,,25,04-05-2011 16:29,0.42,12540,Spain
551868,84077,,48,04-05-2011 16:29,0.29,12540,Spain
551868,21071,,12,04-05-2011 16:29,1.25,12540,Spain
551868,21844,,18,04-05-2011 16:29,2.95,12540,Spain
551868,21874,,12,04-05-2011 16:29,1.25,12540,Spain
551868,21877,,12,04-05-2011 16:29,1.25,12540,Spain
551868,POST,,8,04-05-2011 16:29,28,12540,Spain
551886,15044A,,6,05-05-2011 09:23,2.95,12569,Germany
551886,15044B,,6,05-05-2011 09:23,2.95,12569,Germany
551886,15044D,,6,05-05-2011 09:23,2.95,12569,Germany
551886,21903,,12,05-05-2011 09:23,2.1,12569,Germany
551886,21169,,12,05-05-2011 09:23,1.69,12569,Germany
551886,21905,,6,05-05-2011 09:23,2.1,12569,Germany
551886,POST,,1,05-05-2011 09:23,18,12569,Germany
551887,22382,,10,05-05-2011 09:29,1.65,12593,France
551887,20726,,10,05-05-2011 09:29,1.65,12593,France
551887,22662,,10,05-05-2011 09:29,1.65,12593,France
551887,15058C,,10,05-05-2011 09:29,3.95,12593,France
551887,22629,,12,05-05-2011 09:29,1.95,12593,France
551887,22630,,12,05-05-2011 09:29,1.95,12593,France
551887,21731,,12,05-05-2011 09:29,1.65,12593,France
551887,22664,,5,05-05-2011 09:29,2.1,12593,France
551887,22380,,5,05-05-2011 09:29,2.1,12593,France
551887,22659,,12,05-05-2011 09:29,1.95,12593,France
551887,POST,,2,05-05-2011 09:29,18,12593,France
551950,21749,,6,05-05-2011 11:38,2.1,14911,EIRE
551950,23283,,4,05-05-2011 11:38,7.95,14911,EIRE
551950,22361,,6,05-05-2011 11:38,2.95,14911,EIRE
551950,84832,,12,05-05-2011 11:38,0.85,14911,EIRE
551950,85053,,6,05-05-2011 11:38,2.1,14911,EIRE
551950,71053,,4,05-05-2011 11:38,3.75,14911,EIRE
551950,21790,,12,05-05-2011 11:38,0.85,14911,EIRE
551950,22087,,6,05-05-2011 11:38,2.95,14911,EIRE
551950,22088,,6,05-05-2011 11:38,2.95,14911,EIRE
551950,20754,,6,05-05-2011 11:38,2.1,14911,EIRE
551950,20751,,12,05-05-2011 11:38,2.1,14911,EIRE
551950,22897,,10,05-05-2011 11:38,1.45,14911,EIRE
551950,22423,,2,05-05-2011 11:38,12.75,14911,EIRE
551950,21658,,4,05-05-2011 11:38,3.95,14911,EIRE
551950,22027,,12,05-05-2011 11:38,0.42,14911,EIRE
551950,21506,,12,05-05-2011 11:38,0.42,14911,EIRE
551950,21704,,12,05-05-2011 11:38,0.85,14911,EIRE
551950,21915,,12,05-05-2011 11:38,1.25,14911,EIRE
551950,22620,,12,05-05-2011 11:38,1.45,14911,EIRE
551950,C2,,1,05-05-2011 11:38,50,14911,EIRE
551950,22030,,12,05-05-2011 11:38,0.42,14911,EIRE
551950,21506,,12,05-05-2011 11:38,0.42,14911,EIRE
551950,22178,,12,05-05-2011 11:38,1.25,14911,EIRE
551985,23256,,4,05-05-2011 14:38,4.15,12395,Belgium
551985,23254,,4,05-05-2011 14:38,4.15,12395,Belgium
551985,23255,,4,05-05-2011 14:38,4.15,12395,Belgium
551985,22423,,1,05-05-2011 14:38,12.75,12395,Belgium
551985,22712,,12,05-05-2011 14:38,0.42,12395,Belgium
551985,22029,,12,05-05-2011 14:38,0.42,12395,Belgium
551985,22817,,12,05-05-2011 14:38,0.42,12395,Belgium
551985,22329,,12,05-05-2011 14:38,1.65,12395,Belgium
551985,22628,,4,05-05-2011 14:38,4.95,12395,Belgium
551985,22326,,6,05-05-2011 14:38,2.95,12395,Belgium
551985,POST,,1,05-05-2011 14:38,15,12395,Belgium
551988,16016,,10,05-05-2011 15:08,0.85,12576,Poland
551988,16014,,20,05-05-2011 15:08,0.42,12576,Poland
551988,22478,,10,05-05-2011 15:08,1.25,12576,Poland
551988,22684,,10,05-05-2011 15:08,1.25,12576,Poland
551988,22686,,12,05-05-2011 15:08,1.25,12576,Poland
551988,22673,,12,05-05-2011 15:08,1.25,12576,Poland
551988,22671,,12,05-05-2011 15:08,1.65,12576,Poland
551988,22982,,12,05-05-2011 15:08,1.25,12576,Poland
551988,22722,,4,05-05-2011 15:08,3.95,12576,Poland
551988,20718,,10,05-05-2011 15:08,1.25,12576,Poland
551988,21216,,4,05-05-2011 15:08,4.95,12576,Poland
C551999,22767,,-1,05-05-2011 15:53,9.95,14911,EIRE
552008,22849,,8,05-05-2011 17:13,14.95,12476,Germany
552008,22847,,8,05-05-2011 17:13,14.95,12476,Germany
552008,POST,,4,05-05-2011 17:13,18,12476,Germany
552013,85049H,,12,05-05-2011 17:34,1.25,12451,Switzerland
552013,21673,,12,05-05-2011 17:34,1.25,12451,Switzerland
552013,22090,,18,05-05-2011 17:34,2.95,12451,Switzerland
552013,47590A,,12,05-05-2011 17:34,5.45,12451,Switzerland
552013,22669,,10,05-05-2011 17:34,2.95,12451,Switzerland
552013,21249,,12,05-05-2011 17:34,2.95,12451,Switzerland
552013,21371,,12,05-05-2011 17:34,2.55,12451,Switzerland
552013,22243,,48,05-05-2011 17:34,1.65,12451,Switzerland
552013,23147,,12,05-05-2011 17:34,1.45,12451,Switzerland
552013,23148,,12,05-05-2011 17:34,0.83,12451,Switzerland
552013,21937,,5,05-05-2011 17:34,2.95,12451,Switzerland
552013,21936,,15,05-05-2011 17:34,2.95,12451,Switzerland
552013,21084,,24,05-05-2011 17:34,0.19,12451,Switzerland
552013,21086,,24,05-05-2011 17:34,0.65,12451,Switzerland
552013,21090,,24,05-05-2011 17:34,0.39,12451,Switzerland
552013,21094,,24,05-05-2011 17:34,0.85,12451,Switzerland
552013,22845,,2,05-05-2011 17:34,6.35,12451,Switzerland
552013,21731,,12,05-05-2011 17:34,1.65,12451,Switzerland
552013,22399,,12,05-05-2011 17:34,1.25,12451,Switzerland
552013,22396,,12,05-05-2011 17:34,1.25,12451,Switzerland
552013,22400,,12,05-05-2011 17:34,1.25,12451,Switzerland
552013,22915,,24,05-05-2011 17:34,0.42,12451,Switzerland
552013,22434,,24,05-05-2011 17:34,1.95,12451,Switzerland
552013,22437,,20,05-05-2011 17:34,0.85,12451,Switzerland
552013,22435,,12,05-05-2011 17:34,1.25,12451,Switzerland
552013,22436,,60,05-05-2011 17:34,0.65,12451,Switzerland
552013,22440,,60,05-05-2011 17:34,0.42,12451,Switzerland
552013,21829,,36,05-05-2011 17:34,0.21,12451,Switzerland
552013,21679,,12,05-05-2011 17:34,0.85,12451,Switzerland
552013,21675,,12,05-05-2011 17:34,0.85,12451,Switzerland
552013,21680,,48,05-05-2011 17:34,0.85,12451,Switzerland
552013,21498,,25,05-05-2011 17:34,0.42,12451,Switzerland
552013,22045,,25,05-05-2011 17:34,0.42,12451,Switzerland
552013,20725,,20,05-05-2011 17:34,1.65,12451,Switzerland
552013,20728,,20,05-05-2011 17:34,1.65,12451,Switzerland
552013,20726,,20,05-05-2011 17:34,1.65,12451,Switzerland
552013,22382,,30,05-05-2011 17:34,1.65,12451,Switzerland
552013,20727,,10,05-05-2011 17:34,1.65,12451,Switzerland
552013,22629,,24,05-05-2011 17:34,1.95,12451,Switzerland
552013,20712,,10,05-05-2011 17:34,2.08,12451,Switzerland
552013,20711,,10,05-05-2011 17:34,2.08,12451,Switzerland
552013,21931,,10,05-05-2011 17:34,2.08,12451,Switzerland
552013,22385,,20,05-05-2011 17:34,2.08,12451,Switzerland
552013,85099C,,10,05-05-2011 17:34,2.08,12451,Switzerland
552013,20718,,30,05-05-2011 17:34,1.25,12451,Switzerland
552013,20717,,10,05-05-2011 17:34,1.25,12451,Switzerland
552013,20719,,30,05-05-2011 17:34,0.85,12451,Switzerland
552013,20724,,30,05-05-2011 17:34,0.85,12451,Switzerland
552013,22898,,8,05-05-2011 17:34,1.95,12451,Switzerland
552013,22367,,8,05-05-2011 17:34,1.95,12451,Switzerland
552013,21156,,8,05-05-2011 17:34,1.95,12451,Switzerland
552013,22326,,18,05-05-2011 17:34,2.95,12451,Switzerland
552013,21394,,48,05-05-2011 17:34,0.39,12451,Switzerland
552013,21395,,48,05-05-2011 17:34,0.39,12451,Switzerland
552013,22634,,4,05-05-2011 17:34,9.95,12451,Switzerland
552013,22416,,12,05-05-2011 17:34,1.45,12451,Switzerland
552013,21213,,24,05-05-2011 17:34,0.55,12451,Switzerland
552013,21976,,48,05-05-2011 17:34,0.55,12451,Switzerland
552013,22417,,48,05-05-2011 17:34,0.55,12451,Switzerland
552013,22617,,3,05-05-2011 17:34,4.95,12451,Switzerland
552013,22851,,24,05-05-2011 17:34,0.85,12451,Switzerland
552013,22613,,36,05-05-2011 17:34,0.85,12451,Switzerland
552013,21080,,36,05-05-2011 17:34,0.85,12451,Switzerland
552013,22908,,36,05-05-2011 17:34,0.85,12451,Switzerland
552013,21078,,12,05-05-2011 17:34,0.85,12451,Switzerland
552013,23256,,4,05-05-2011 17:34,4.15,12451,Switzerland
552013,23255,,4,05-05-2011 17:34,4.15,12451,Switzerland
552013,23075,,8,05-05-2011 17:34,4.15,12451,Switzerland
552013,23199,,10,05-05-2011 17:34,2.08,12451,Switzerland
552013,23254,,8,05-05-2011 17:34,4.15,12451,Switzerland
552013,23201,,10,05-05-2011 17:34,2.08,12451,Switzerland
552013,23206,,20,05-05-2011 17:34,1.65,12451,Switzerland
552013,23204,,20,05-05-2011 17:34,0.85,12451,Switzerland
552013,23207,,10,05-05-2011 17:34,1.65,12451,Switzerland
552013,23205,,10,05-05-2011 17:34,0.85,12451,Switzerland
552013,23208,,10,05-05-2011 17:34,1.65,12451,Switzerland
552013,47566,,12,05-05-2011 17:34,4.95,12451,Switzerland
552013,21212,,48,05-05-2011 17:34,0.55,12451,Switzerland
552013,85099B,,40,05-05-2011 17:34,2.08,12451,Switzerland
552013,20682,,18,05-05-2011 17:34,3.25,12451,Switzerland
552013,21578,,12,05-05-2011 17:34,2.25,12451,Switzerland
552013,23007,,3,05-05-2011 17:34,16.95,12451,Switzerland
552013,23010,,1,05-05-2011 17:34,16.95,12451,Switzerland
552013,84569A,,12,05-05-2011 17:34,1.25,12451,Switzerland
552013,22650,,12,05-05-2011 17:34,1.45,12451,Switzerland
552013,23194,,8,05-05-2011 17:34,2.25,12451,Switzerland
552013,22551,,12,05-05-2011 17:34,1.65,12451,Switzerland
552013,22554,,24,05-05-2011 17:34,1.65,12451,Switzerland
552013,22431,,12,05-05-2011 17:34,1.95,12451,Switzerland
552013,22432,,12,05-05-2011 17:34,1.95,12451,Switzerland
552013,22433,,6,05-05-2011 17:34,1.95,12451,Switzerland
552013,85049D,,12,05-05-2011 17:34,1.25,12451,Switzerland
552013,22074,,12,05-05-2011 17:34,1.65,12451,Switzerland
552013,85049E,,12,05-05-2011 17:34,1.25,12451,Switzerland
552038,20725,,50,06-05-2011 08:08,1.65,14156,EIRE
552038,20685,,40,06-05-2011 08:08,6.75,14156,EIRE
552038,84375,,48,06-05-2011 08:08,2.1,14156,EIRE
